,Date,User,Tweet,lokasi
269,2023-02-08 11:33:12+00:00,muhamma39967166,"#PKBUntukBangsa 
@cakimiNOW
@cakimin 
@BagusMuhaiminS1 
@DPP_PKB https://t.co/izPbGA8Nez",
270,2023-02-08 11:12:41+00:00,nurians27222202,"Selamat dan sukses Satu Abad Nahdlatul Ulama, 1344 - 1444 H.
Semoga keberkahan selalu menyertai Nahdlatul Ulama dan kita semua. Aminn!

#gaspoll #GusMuhaiminAsikPoll #CakImin #SatuAbadNU #NahdlatuUlama #NU #HarlahSatuAbadNU https://t.co/JV2sgKFdYa",
271,2023-02-08 10:51:06+00:00,Ujangahmadrifa3,#pkbuntulbangsa@cakimin naw https://t.co/TpEcVoO5IK,
272,2023-02-08 09:30:49+00:00,AbdulMu17634174,"Selamat dan sukses Satu Abad Nahdlatul Ulama, 1344 - 1444 H.
Semoga keberkahan selalu menyertai Nahdlatul Ulama dan kita semua. Aminn!

#gaspoll #GusMuhaiminAsikPoll #CakImin #SatuAbadNU #NahdlatuUlama #NU #HarlahSatuAbadNU https://t.co/WJS8MSLiB6",
273,2023-02-08 09:15:30+00:00,pkbkotabatu,"Siap

@DPP_PKB @dpwpkbjatim_ @cakimiNOW @EmHasanuddin @caknur_rochman 

#gusmuhaimin #cakimin #gusmuhaimin2024 #caknur #caknurochman https://t.co/zayQhpV8O1","Batu, Indonesia"
274,2023-02-08 08:23:30+00:00,Kop15achet,"@ch_chotimah2 NU ya PKB, PKB ya cakimin. Halu kamu nol..",
275,2023-02-08 07:30:00+00:00,RADARSOLO_,"Tanggapan Rudy Terkait Statement Cak Imin Soal Penghapusan Jabatan Gubernur
#gubernur #cakimin 
@cakimiNOW 
https://t.co/vFJKpETeOg","Surakarta, Jawa Tengah"
276,2023-02-08 07:03:44+00:00,nurians27222202,"Selamat dan sukses Satu Abad Nahdlatul Ulama, 1344 - 1444 H.
Semoga keberkahan selalu menyertai Nahdlatul Ulama dan kita semua. Aminn!

#gaspoll #GusMuhaiminAsikPoll #CakImin #SatuAbadNU #NahdlatuUlama #NU #HarlahSatuAbadNU https://t.co/xqcshj9lx2",
277,2023-02-08 05:08:40+00:00,TopanOryza,"Bumdes/Bumdesma melayani Indonesia
@halimiskandarnu 
@cakimiNOW 
@cakimin 
@tppkemendes 
@MalikHaramain64 
@imansyukri 
@DPP_PKB https://t.co/roXDKFtfxB",
278,2023-02-08 04:54:31+00:00,dalikum06,"@KompasTV Kalangan NU  Gus Durian , kalangan NU kultural  d pedesaan susah utk memilih cakimin..",pekuncen 53164
279,2023-02-08 04:47:29+00:00,muhamma39967166,"Pemberian Penghargaan
@cakimiNOW 
@cakimin 
@halimiskandarnu 
@DPP_PKB 
@tppkemendes https://t.co/5ubVcJuypA",
280,2023-02-08 03:42:42+00:00,AbdulWahid018,"Selamat dan sukses Satu Abad Nahdlatul Ulama, 1344 - 1444 H.
Semoga keberkahan selalu menyertai Nahdlatul Ulama dan kita semua. Aminn!

#gaspoll #GusMuhaiminAsikPoll #CakImin #SatuAbadNU #NahdlatuUlama #NU #HarlahSatuAbadNU https://t.co/re3uCWUJ63",
281,2023-02-07 19:39:14+00:00,mathsoul1,"@didienAZHAR cuma terjadi di rezim ini
Ternyata Erick Thohir lebih terasa darah NU_nya di banding Yenni Wahid dan cakimin heheh",ngontrak di bumiNYA
282,2023-02-07 14:29:42+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/V3dksHS5sU,
283,2023-02-07 14:29:41+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/2DTZH4Gw83,
284,2023-02-07 11:48:47+00:00,skyeagle805,Cakimin wa thoerick 🤣😂🤣,
285,2023-02-07 11:47:37+00:00,skyeagle805,@mellytriany @Official_Ansor @YaqutCQoumas @erickthohir Lha kudunya keseleonya Cakimin wa thoerick,
286,2023-02-07 10:38:29+00:00,sutiknopkb,"Atas nama keluarga besar PKB, kami mengucapkan selamat memasuki satu abad Nahdlatul Ulama

@dpp_pkb @cakiminow @dpwpkbjakarta @pejuang_nasibrakyat @darussalam.2876 

#PKBSatukanIndonesia #tasyakuran #gusmuhaimin #1abadnu #cakimin #sutikno #sutiknopkb https://t.co/xDtGQajC8C",
287,2023-02-07 10:35:20+00:00,Arsad881,"#SatuAbadNU 
#cakimin
#gusmuhaimin https://t.co/N12vYfDbMB",
288,2023-02-07 09:54:45+00:00,Edhoridho14,"#1AbadNU
#cakimin 
#jokowi https://t.co/JZG6tPOeqW",
289,2023-02-07 07:57:30+00:00,netrayID,"Meniliki Top 5 popularitas tokoh politik periode ini, @CakiminNow naik di posisi keempat dan @RidwanKamil sebagai dua nama baru yang berada di 5 besar popularitas tokoh politik. 

#rk #ridwankamil #cakimin #tokohpolitik #mediamonitoring","Yogyakarta, Indonesia"
290,2023-02-07 07:52:57+00:00,SedulurU,"Kirab kebangsaan 1 abad NU

#satuabadnu #1abadnu #gusmuhaimin #cakimin #gusimin #gusmuhaiminpresiden2024 #pkb #pkbmojokerto https://t.co/stD8BOlfYW",
291,2023-02-07 06:45:00+00:00,kuatbacacom,"""Soal realistis nanti jadi cawapres, itu perkembangan berikutnya,"" pungkasnya.
#kuatbaca #kuatbacacom #cakimin #pkb 

https://t.co/Gv463Pa8dJ",
292,2023-02-07 05:11:19+00:00,nyak_ih_meutuah,"Selamat atas peringatan 1 abad NU. Semoga ke depan lebih sukses lagi.

Kredit: #CakImin (mohon maaf saya ambil fotonya). https://t.co/5EMC716KGR",Indonesia
293,2023-02-07 04:55:47+00:00,RiskaMustafa2,"Selamat dan sukses Satu Abad Nahdlatul Ulama, 1344 - 1444 H.
Semoga keberkahan selalu menyertai Nahdlatul Ulama dan kita semua. Aminn!

#gaspoll #GusMuhaiminAsikPoll #CakImin #SatuAbadNU #NahdlatuUlama #NU #HarlahSatuAbadNU https://t.co/mlBhTRu0Sz",
294,2023-02-07 04:23:48+00:00,BaGusMuhaiminBR,"Aku NU, Aku PKB #satuabadNU
@cakimiNOW @DPP_PKB @cakimin_official
@baGUSMUHAIMIN24 @BagusMuhaiminS1
@Brigade01Arwan1 https://t.co/JKP8Kph20Z","Sumatera Utara, Indonesia"
295,2023-02-07 03:34:24+00:00,AryBudiarto5,"1 ( Satu ) Abad NU
#NU
#CakImin https://t.co/eCbEf9UPWo",
296,2023-02-07 03:10:00+00:00,CakImin_Bulian,"#AkuNUAkuPKB 
@cakimiNOW https://t.co/3Ira1Lkl8U",
297,2023-02-07 03:05:07+00:00,aldi2697,"#cakimin
#2024
#PKB
#Sukabumi
#1 Abad NU 😍 https://t.co/Tq9iGL1JHj",
298,2023-02-07 02:35:25+00:00,HafniCuya,"1 Abad Nu
#AkuNUAkuPKB
#1AbadNU
@cakimin
@EmHasanuddin
@Jazilul_Fawaid
@DPP_PKB
@zainul_munas
@SukoyoKasekpro
@Brigade01Arwan1
@hasanroviqi
@Mursyidan10 https://t.co/qIfI9yzL39",
299,2023-02-07 02:33:21+00:00,AhmadFu49615361,"AkuNUAkuPKB
Satu Abad NU
Gus Muhaemin Iskandar
@baGUSMUHAIMIN24 
@cakimiNOW 
@DPP_PKB 
@FraksiPKB 
@cakiminnow 
@CakIminSahabat 
@CakImin4Wapres 
@sahabat_cakimin 
@CakImin63231343 
@PKBno1 
@voiceofpkb 
@pkbjawatengah 
@pkb
#pkb
#muhaeminiskandar https://t.co/ZLwI3VpVGF",
300,2023-02-07 02:30:07+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/2CBBwZizCo,
301,2023-02-07 02:30:06+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/u7Lgsf4s2M,
302,2023-02-07 02:30:05+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/rHFoaLQEPN,
303,2023-02-07 02:30:04+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/0g4zwsk0TD,
304,2023-02-07 02:08:18+00:00,sutiknopkb,"1 Abad Nu

#1abadnu 
#nu 
#cakimin 
#sutikno 
#sutiknopkb https://t.co/SZPC6cCaNb",
305,2023-02-07 01:44:26+00:00,mathsoul1,"Pemirsahhh... iklanx kurang mesti lebih kencang biar se NKRI tau ketulusan Prabowo/Gerindra 
*nahh skrg timbul tenggelam bersama cakimin,Gibran, Kaesang atau siapa ? 
Pastikan sudah dpt restu dlu dari Jokowi heheh https://t.co/DNH4flKW4Q",ngontrak di bumiNYA
306,2023-02-07 01:39:07+00:00,iWaN00433391,"Hubungan ayah (NU) &amp; anak (PKB) ini selain hubungan idiologis juga hubungan biologis. "" Habib Syarief ""
#nu #1abadnu #gusmuhaimin #muhaiminiskandar #anakyatim #pkb #cakimin #syaifulhuda #acepjamaludin #habibsyarief
@dpp_pkb @cakiminow @emhasanuddin @syaifulhooda @AcepJamaludin01 https://t.co/x2gKaJgQ7e",
307,2023-02-07 01:28:10+00:00,humah_panji,#Cakimin https://t.co/UqWPEpFjkU,
308,2023-02-06 18:48:23+00:00,gaspoll2024,"Selamat dan sukses Satu Abad Nahdlatul Ulama, 1344 - 1444 H.
Semoga keberkahan selalu menyertai Nahdlatul Ulama dan kita semua. Aminn!

#gaspoll #GusMuhaiminAsikPoll #CakImin #SatuAbadNU #NahdlatuUlama #NU #HarlahSatuAbadNU https://t.co/WDJaHkpdgz","DKI Jakarta, Indonesia"
309,2023-02-06 17:29:29+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/UfzGfnLRJw,
310,2023-02-06 15:17:23+00:00,muhamma39967166,"1 Abad NU
@cakimiNOW 
@halimiskandarnu 
@cakimin 
@DPP_PKB https://t.co/LLJKC3OB3w",
311,2023-02-06 14:18:23+00:00,Muslihi19808214,"#akuNU 
#AkuPKB
#SatuAbadNU 
#cakimin https://t.co/zERkveFiLl",
312,2023-02-06 12:15:44+00:00,dpwpkbjabar,"Hubungan ayah (NU) &amp; anak (PKB) ini selain hubungan idiologis juga hubungan biologis. "" Habib Syarief ""

#nu #1abadnu #gusmuhaimin #muhaiminiskandar #anakyatim #pkb #cakimin #syaifulhuda #acepjamaludin #habibsyarief
@dpp_pkb @cakiminow @emhasanuddin @syaifulhooda @AcepJamaludin01 https://t.co/GmyptbHT3N","Kota Bandung, Jawa Barat"
313,2023-02-06 11:05:08+00:00,Kop15achet,"@Gerindra @DPP_PKB @cakimiNOW @EmHasanuddin Cakimin for RI 1, yes?",
314,2023-02-06 10:30:14+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/hNAfiYGjLA,
315,2023-02-06 10:15:14+00:00,dpcpkbgresik,"Dirgahayu Lima Belas Tahun Partai @gerindra
""Bergerak Bersama Bangkitkan Indonesia Raya""

#harlahgerindra
#gerindra
#kebangkitanindonesiaraya
#pkb
#cakimin
#cakiminuntukindonesia
#prabowo https://t.co/9iNuf95Ltz",Jl. R.A. Kartini No.162 Gresik
316,2023-02-06 08:19:21+00:00,muhamma39967166,"Bumdes/Bumdesma melayani Indonesia
@halimiskandarnu 
@cakimiNOW 
@cakimin 
@tppkemendes 
@MalikHaramain64 
@imansyukri 
@DPP_PKB https://t.co/D0wO4PZWqg",
317,2023-02-06 08:16:08+00:00,faktualid_com,"Cak Imin Bakal Tawarkan Golkar Gabung Gerindra, Siapa Capresnya?
#GOLKAR #cakimin #gerindra https://t.co/DLT9FAFErF",Indonesia
318,2023-02-06 05:30:30+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/YvoMg9psED,
319,2023-02-06 04:42:54+00:00,polsight,"Menurut Cak Imin pemilihan gubernur tak perlu dilakukan secara langsung karena melelahkan dan tak sebanding dengan kewenangan. 
#pkb #gubernur #presiden #pemerintah #jokowi #cakimin #menteri #politik #partaipolitik #demokrasi #orba #kemunduran #reels #beritaterkini #beritaterbaru https://t.co/11fKnPRkvS",
320,2023-02-06 04:25:55+00:00,LkiBanten,"semua akaan Golkar pada waktunya... #SEHUN 

Cak Imin Bakal Temui Airlangga Hartarto, Mau Membentuk Koalisi Baru? https://t.co/FxIERxrx1I #CakImin via @jpnncom",
321,2023-02-06 04:06:46+00:00,angkur_jaya,"Selalu Siap Pak Bos
#gusami2024 #gusami #gusamipresiden2024 #untukindonesia #cakimin #cakiminnow #gaspollgusami2024 #segarkanindonesia #muhaiminiskandar #capres2024 https://t.co/2PzJGaoxzS","Ruteng, Manggarai-NTT"
322,2023-02-06 03:15:26+00:00,Kop15achet,"@cakimiNOW Kok cuma nahdliyin sih? Ya sudah kalau bisanya baru segitu, pokoknya cakimin tetap oyyee..",
323,2023-02-06 03:09:56+00:00,sutiknopkb,"Tasyakuran 1 Abad NU

#1abadnu 
#nu 
#cakimin 
#sutikno 
#sutiknopkb https://t.co/plHu8MUPkX",
324,2023-02-06 02:09:00+00:00,tribunkaltim,"Tanggapan Ridwan Kamil terkait Usulan Cak Imin tentang Penghapusan Jabatan Gubernur
 
#Gubernur #JawaBarat #Jabar #RidwanKamil #KangEmil #PKB #CakImin #MuhaiminIskandar

https://t.co/iOAE1QD2Tt lewat @tribunkaltim","Balikpapan, Indonesia"
325,2023-02-06 01:58:02+00:00,jpnncom,"Cak Imin Bakal Temui Airlangga Hartarto, Mau Membentuk Koalisi Baru? #CakImin https://t.co/9tQ9dzofBT",Indonesia
326,2023-02-06 00:29:49+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/Ml4161ymcU,
327,2023-02-05 23:58:31+00:00,Kop15achet,@brotherstamy @Heraloebss Cakimin dikemanain? 😖,
328,2023-02-05 23:56:31+00:00,Kop15achet,@DPP_PKB @cakimiNOW Cakimin is everywhere 😊,
329,2023-02-05 17:29:50+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/0JovmAuDIV,
330,2023-02-05 17:29:49+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/JaGZgqOCdT,
331,2023-02-05 16:32:09+00:00,Jirolup4t,@Bambangelf @SekarJayanti07 @kholilpayaman Saya NU  senajan saya wong Jombang tapi saya tidak pilih PKB Cakimin 😝,
332,2023-02-05 14:45:50+00:00,sutiknopkb,"Tasyakuran 1 Abad Nu 

#nu
#1abadnu 
#cakimin 
#sutikno 
#sutiknopkb https://t.co/0r4BCWj5NI",
333,2023-02-05 13:54:40+00:00,dpwpkbjabar,"Kita adalah sebagian santri yang diperintahkan para kyai untuk masuk di jalan politik  ""@AcepJamaludin01""
Syukuran 1 Abad Nahdlatul Ulama DPW PKB Jabar .
#nu #1abadnu #gusmuhaimin #anakyatim #pkb #cakimin #syaifulhuda #acepjamaludin 
@dpp_pkb @cakiminow @syaifulhooda https://t.co/hKppbQ1pNf","Kota Bandung, Jawa Barat"
334,2023-02-05 11:57:06+00:00,tribunkaltim,"Tanggapan Ridwan Kamil terkait Usulan Cak Imin tentang Penghapusan Jabatan Gubernur
 
#Gubernur #JawaBarat #Jabar #RidwanKamil #KangEmil #PKB #CakImin #MuhaiminIskandar

https://t.co/iOAE1QDAJ1 lewat @tribunkaltim","Balikpapan, Indonesia"
335,2023-02-05 09:29:32+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/jceVUAD3qh,
336,2023-02-05 08:55:07+00:00,fauzanfuadiFF,"Live youtube @dpp_pkb 

#satuabadnu
#1abadnu
#gusmuhaimin 
#cakimin 
#Muhaiminiskandar 
#pkb 
#pkbjatim 
#1pkb 
#konkret https://t.co/0GSJXGkAa5",
337,2023-02-05 00:29:42+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/RZ811ZvKx8,
338,2023-02-04 15:05:48+00:00,LamonganPkb,"Kalau Pak Presiden @jokowi tanggapannya gitu, kalau kalian gimana sob? Bener Mimin ingin baca komen kalian.
.
.
#cakimin #capres2024 #capres #RMPG #Pilpres #Jokowi #politikkesejahteraan #literasipolitik #milenial #genz #generasimuda #generasiunggul #generasimilenial  #gubernur https://t.co/lA8MeUEtKe",
339,2023-02-04 14:20:20+00:00,gaspoll2024,"Silaturrahim Gus Muhaimin dengan Pengasuh dan Alumni Pondok Pesantren Manhalul Ulum Praya Lombok Tengah

#gaspoll #GusMuhaiminAsikPoll #CakImin #MuhaiminIskandar #Silaturrahim #ponpespraya #lomboktengah #NTB https://t.co/FJT7Zl3cov","DKI Jakarta, Indonesia"
340,2023-02-04 10:29:40+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/009CHwxayh,
341,2023-02-04 06:29:47+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/gHdKEadly2,
342,2023-02-04 04:29:42+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/TveWSa8aQr,
343,2023-02-04 04:00:01+00:00,liputpedia,"""Bagaimana kalau kita mengurus soal kemiskinan, soal pengangguran, itu jauh lebih penting daripada memikirkan hal-hal yang menurut saya tidak ada urgensinya,"" kata Ganjar
#ไบร์ทวิน 
PAK MUH 
#cakimin
#ganjarpranowo https://t.co/TMQIHKhNgM",
344,2023-02-04 04:00:00+00:00,IndonesiaPintas,"""Bagaimana kalau kita mengurus soal kemiskinan, soal pengangguran, itu jauh lebih penting daripada memikirkan hal-hal yang menurut saya tidak ada urgensinya,"" kata Ganjar
#ไบร์ทวิน 
PAK MUH 
#cakimin
#ganjarpranowo https://t.co/CUiEpBExW2",
345,2023-02-04 04:00:00+00:00,RakyatAsupan,"""Bagaimana kalau kita mengurus soal kemiskinan, soal pengangguran, itu jauh lebih penting daripada memikirkan hal-hal yang menurut saya tidak ada urgensinya,"" kata Ganjar
#ไบร์ทวิน 
PAK MUH 
#cakimin
#ganjarpranowo https://t.co/DzKVIX4cTO",
346,2023-02-04 01:29:58+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/yPfSw5ldeK,
347,2023-02-04 01:14:19+00:00,Kop15achet,"@azwarsiregar Jadi koalisi dg PKB bang? Cocoklah: cakimin capres, pak prabowo cawapres 👍",
348,2023-02-03 23:50:40+00:00,diah_widie,"https://t.co/hdcWSpGmQX

#cakimin #cakiminpresiden #gusmuhaimin #gusmuhaiminpresiden #cakimin2024 #cakiminprabowo",
349,2023-02-03 19:16:45+00:00,KeadilanPerindu,"@azwarsiregar Mhn maaf bang. Dg sandiunonaja yg punya segalanya kalah apalagi dg cakimin. Jgnlah orang disekelilingnya menjadikan prabowo tameng untuk keuntungan pribadi masing masing.
Relakan dukung anies lebih mulia.
Krn dg prabowo masuk rezim itu the end.
Saya pendukung beliau 3x pencalonan",
350,2023-02-03 16:29:21+00:00,LamonganPkb,"Data BNPB menyebutkan sedikitnya ada 400 kilometer pantai di Indonesia telah tergerus abrasi.
.
.
#cakimin #gusmuhaimin #capres2024 #capres #rmp #Pilpres2024 #abrasi #pantura #literasipolitik #pinterpolitik #milenial #generasiunggul #generasimilenial #jawatengah #pantai https://t.co/Jpl0WTzjU0",
351,2023-02-03 14:36:23+00:00,RumahKitaJatim,"Kalau Tidak Urgen Gausah Diusulin Bikin Malu Aja 🫣😅

Saat dimintai pendapat soal usul Cak Imin, Ganjar mengatakan lebih penting mengurus pengentasan masyarakat dari kemiskinan dan pengangguran lebih dahulu.

#rumahkitajatim #ganjarpranowo #cakimin #pkb https://t.co/ViGjAnCGl5",
352,2023-02-03 13:29:32+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/7T4klkzc6W,
353,2023-02-03 12:36:51+00:00,rmp_officials,"Sejalan, senafas dan seiring dengan perjuangan para perjuangan ulama NU

#CakImin #GusMuhaimin #Muhaimin #MuhaiminIskandar #SatuAbadNU #NahdlatulUlama #NU https://t.co/pegpQhth0s",
354,2023-02-03 12:32:28+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/dgMOvzZoFY,
355,2023-02-03 10:29:14+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/O5kmIbJQ9F,
356,2023-02-03 06:08:13+00:00,beearmyid,"Satu abad Nahdlatul Ulama

@cakimiNOW 
#CakImin 
#gusmuhaimin 
#TheNext2024 https://t.co/KMFemWGBvX",
357,2023-02-03 05:30:03+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/ygoChs1oQt,
358,2023-02-03 05:12:39+00:00,Karamasantana,"Satu Abad NU 
Kebangkitan Ulama Nusantara

#pkb #nu #satuabad #pkbtolakimporberas #cakimin https://t.co/TxCkY1AumE",KUNINGAN JAWA BARAT
359,2023-02-03 04:21:40+00:00,fauzanfuadiFF,"Jum'at berkah

@cakiminow 
@muhaimin.squad 

#gusmuhaimin 
#Muhaiminiskandar 
#cakimin 
#pkb 
#pkbjatim 
#kongkret 
#jumatberkah https://t.co/xkvawe7BS8",
360,2023-02-03 02:56:25+00:00,pramudia_id,"4321 Close The Door  
.
Ada yang mau titip pertanyaan?? Gas reply!!
.
Salam Pramudia! #KebangkitanIndonesiaRaya
.
#Prabowo #PrabowoSubianto  #CakImin #GusMuhaimin  #Pramudia #Indonesia #IndonesiaRaya #Gerindra #PKB https://t.co/SUD9Ppgmle",
361,2023-02-03 02:29:48+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/0M6I0xhVxb,
362,2023-02-03 02:17:32+00:00,DewiSimi,"""Apakah bisa menjadi lebih efisien? Atau nanti rentang kontrolnya terlalu jauh dari pusat langsung ke misalnya bupati, wali kota terlalu jauh? 

#cakimin #gubernur https://t.co/TPK1ukfJne",
363,2023-02-03 01:28:38+00:00,NurulAeni1190,#aniesbaswedan #ridwankamil #sandiagauno #jokowi #capres #cawapres #puanmaharani #cakimin  #indonesia #exploresukabumi #kotasukabumi #infosukabumi #visitcianjur #sukabumitoday #explorecianjur #infocianjur #ciracap #caringin #cibadak #cisaat,
364,2023-02-03 00:45:00+00:00,kuatbacacom,"""Tahap kedua, ya ditiadakan institusi jabatan gubernur. Iya, tidak ada lagi gubernur,"" imbuh dia.
#kuatbaca #kuatbacacom #cakimin #pkb

https://t.co/f4xkDIarRd",
365,2023-02-03 00:33:22+00:00,AbibAzand,#GusMuhaiminIskandar #cakimin https://t.co/nhevn3y0Dv,
366,2023-02-02 15:40:00+00:00,mediaindonesia,"Cak Imin juga mendorong agar jabatan gubernur turut dihilangkan di level provinsi.#MediaIndonesia #ReferensiBangsa #CakImin

Sumber: https://t.co/4Mv2Ly3MAi",Jakarta - Indonesia
367,2023-02-02 14:20:00+00:00,mediaindonesia,"Idham mengemukakan hingga saat ini UU Nomor 10 Tahun 2016 masih berlaku. Jika ingin betul-betul menghapus jabatan gubernur, Idham menyebut harus ada aturan yang berubah.#MediaIndonesia #ReferensiBangsa #CakImin

Sumber: https://t.co/FRrv1BSi6K",Jakarta - Indonesia
368,2023-02-02 13:10:00+00:00,mediaindonesia,"""Kalau usulan itu, ini kan negara demokrasi, ya boleh-boleh saja kalau ini usulan,"" ujar Jokowi di Bali, Kamis (2/2). #mediaindonesia #referensibangsa #CakImin

Sumber: https://t.co/1ZOXEXA9wR",Jakarta - Indonesia
369,2023-02-02 13:03:35+00:00,AndriawanNicko,"Hari BUMDESA
#JAKOWI
#Cakimin 
#PKB https://t.co/XUQKo2vaTD",
370,2023-02-02 12:22:08+00:00,Bagusmadelang,"Dan PKB adalah satu-satunya partai yang sejalan, senafas dan seiring dengan perjuangan NU

#CakImin #GusMuhaimin #Muhaimin #MuhaiminIskandar #SatuAbadNU #NahdlatulUlama #NU https://t.co/BNijD354n8",
371,2023-02-02 12:10:19+00:00,rmp_officials,"Kalian penasaran beliau-beliau itu lagi ngobrolin apaan? Podo..

#CakImin #GusMuhaimin #Muhaimin #MuhaiminIskandar #CloseTheDoor https://t.co/dDZYUtfpfy",
372,2023-02-02 12:08:45+00:00,portalmediaid,"Soal Pernyataan Cak Imin, PKB: Bukan Hapus Jabatan Gubernur, Tapi Pemilihan

Baca Selengkapnya: https://t.co/byZptu5l9U

#BeritaTerkini #media #Online #news #BreakingNews #cakimin #pkb #jabatan #gubernur #Indonesia","Makassar, Indonesia"
373,2023-02-02 11:34:02+00:00,teras_skraja,#aniesbaswedan #ridwankamil #sandiagauno #jokowi #capres #cawapres #puanmaharani #cakimin  #indonesia #exploresukabumi #kotasukabumi #infosukabumi #visitcianjur #sukabumitoday #explorecianjur #infocianjur #ciracap #caringin #cibadak #cisaat,
374,2023-02-02 11:18:03+00:00,fauzanfuadiFF,"Dua fatwa para pendiri NU

#satuabadnu 
#1abadnu 
#cakimin 
#gusmuhaimin 
#Muhaiminiskandar 
#pkb 
#pkbjatim 
#kongkret https://t.co/rk1T3wdVYs",
375,2023-02-02 10:59:05+00:00,kuatbacacom,"Sebelumnya, Selasa (31/1/23), Gubernur DIY, Sri Sultan Hamengku Buwono X mengatakan keputusan ada di pemerintah pusat dan sesuai undang-undang keistimewaan.

#kuatbaca #kuatbacacom #kuatKNOW #newsflash #pkb #cakimin #dpr #KomisiIIDPR #PAN #ui #gubernur #pilkada #diy",
376,2023-02-02 10:58:55+00:00,jajanan_SMI,#aniesbaswedan #ridwankamil #sandiagauno #jokowi #capres #cawapres #puanmaharani #cakimin  #indonesia #exploresukabumi #kotasukabumi #infosukabumi #visitcianjur #sukabumitoday #explorecianjur #infocianjur #ciracap #caringin #cibadak #cisaat,
377,2023-02-02 10:30:03+00:00,Redioktora,#aniesbaswedan #ridwankamil #sandiagauno #jokowi #capres #cawapres #puanmaharani #cakimin  #indonesia #exploresukabumi #kotasukabumi #infosukabumi #visitcianjur #sukabumitoday #explorecianjur #infocianjur #ciracap #caringin #cibadak #cisaat,
